-0.16802120, 1.80759900, 1.17783100, 0.00000000, 1.00000000, 0.00000000, 0.97837230, 0.00000000, -0.20685170, 0.03810191, 2.14225500, 0.99401860, 0.03101577, 0.98973920, -0.10006220, 0.84728270, -0.10006220, -0.52163140, 0.02543043, 1.84064300, 1.26842900, 0.39839730, 0.58564820, 0.80360340, -0.17148070, 0.80360340, -0.56992660, -0.04661421, 1.68050900, 0.97168140, 0.35768420, -0.15508780, 0.98510710, -0.01405957, 0.98510710, -0.17136640, 1.80759900, 
-0.16312690, 1.80919500, 1.17686800, 0.00000000, 1.00000000, 0.00000000, 0.96255690, 0.00000000, -0.27107970, 0.03984919, 2.14018500, 0.98288300, 0.03683223, 0.99166640, -0.10177980, 0.81147400, -0.10177980, -0.57545720, 0.03772813, 1.83835800, 1.24747600, 0.39660650, 0.49753330, 0.86525800, -0.16379400, 0.86525800, -0.47381430, -0.05928096, 1.68161900, 0.95579580, 0.28460900, -0.14647920, 0.98860450, 0.00850472, 0.98860450, -0.15029710, 1.80919500, 
-0.16165150, 1.81190400, 1.17711800, 0.00000000, 1.00000000, 0.00000000, 0.93662320, 0.00000000, -0.35033850, 0.03998835, 2.13760800, 0.97174440, 0.04728420, 0.99247720, -0.10760180, 0.77690200, -0.10760180, -0.62035910, 0.05303484, 1.83905600, 1.22969300, 0.44090590, 0.46475880, 0.88351800, -0.17385670, 0.88351800, -0.43493690, -0.07129882, 1.68339900, 0.94029590, 0.21296890, -0.13356290, 0.99102460, 0.03422781, 0.99102460, -0.12922440, 1.81190400, 
-0.15357720, 1.81484500, 1.17004300, 0.00000000, 1.00000000, 0.00000000, 0.91555330, 0.00000000, -0.40219710, 0.04246411, 2.13856800, 0.95745810, 0.05248397, 0.99359500, -0.10623110, 0.73574270, -0.10623110, -0.66887830, 0.06713089, 1.83948600, 1.21129100, 0.48685870, 0.44414450, 0.89408860, -0.18668130, 0.89408860, -0.40713190, -0.08255424, 1.68596100, 0.92518960, 0.14462860, -0.12025970, 0.99183960, 0.05969357, 0.99183960, -0.11265570, 1.81484500, 
-0.14692770, 1.81665300, 1.16500000, 0.00000000, 1.00000000, 0.00000000, 0.88862620, 0.00000000, -0.45863230, 0.04332128, 2.13803100, 0.94343200, 0.05908118, 0.99417240, -0.10573210, 0.69751350, -0.10573210, -0.70872820, 0.07895735, 1.83958200, 1.19219500, 0.52975050, 0.42744350, 0.90160360, -0.19032150, 0.90160360, -0.38844390, -0.09267920, 1.68848800, 0.91045900, 0.07424735, -0.10707260, 0.99146600, 0.08256407, 0.99146600, -0.10088870, 1.81665300, 
-0.13989140, 1.81832500, 1.15787200, 0.00000000, 1.00000000, 0.00000000, 0.85946950, 0.00000000, -0.51118700, 0.04412147, 2.13792000, 0.92856810, 0.06524212, 0.99466270, -0.10310470, 0.65807000, -0.10310470, -0.74586430, 0.08901715, 1.83899600, 1.17321200, 0.57396900, 0.41373910, 0.90656310, -0.18860050, 0.90656310, -0.37758840, -0.10163180, 1.69076900, 0.89659650, -0.00586962, -0.10469730, 0.98862480, 0.10796040, 0.98862480, -0.10471730, 1.81832500, 
-0.13298440, 1.81969400, 1.14958600, 0.00000000, 1.00000000, 0.00000000, 0.82796310, 0.00000000, -0.56078260, 0.04472367, 2.13773900, 0.91316940, 0.06969103, 0.99501840, -0.09919304, 0.62070880, -0.09919304, -0.77774140, 0.09728728, 1.83784400, 1.15468000, 0.62122350, 0.39197050, 0.91305850, -0.17239890, 0.91305850, -0.36959840, -0.10968010, 1.69226900, 0.88301650, -0.06507289, -0.08892358, 0.98598520, 0.13566660, 0.98598520, -0.09709682, 1.81969400, 
-0.12532090, 1.82100100, 1.13714800, 0.00000000, 1.00000000, 0.00000000, 0.79990550, 0.00000000, -0.60012600, 0.04598241, 2.13853000, 0.89622270, 0.07227346, 0.99549550, -0.09208277, 0.58297730, -0.09208277, -0.80725340, 0.10385770, 1.83528100, 1.13744500, 0.65633330, 0.39143620, 0.90966960, -0.17023440, 0.90966960, -0.37884230, -0.11636910, 1.69261600, 0.86986410, -0.12889210, -0.08244488, 0.98203190, 0.15839580, 0.98203190, -0.10258740, 1.82100100, 
-0.11839790, 1.82115700, 1.12636700, 0.00000000, 1.00000000, 0.00000000, 0.76766090, 0.00000000, -0.64085650, 0.04658571, 2.13788700, 0.88016570, 0.07447711, 0.99558910, -0.08875507, 0.55052940, -0.08875507, -0.83008470, 0.11623130, 1.83375100, 1.12522100, 0.71433090, 0.45867170, 0.86683400, -0.22882480, 0.86683400, -0.44298800, -0.12178650, 1.69195900, 0.85701680, -0.18849460, -0.06984968, 0.97859450, 0.17761240, 0.97859450, -0.10395550, 1.82115700, 
-0.11111300, 1.82069100, 1.11481900, 0.00000000, 1.00000000, 0.00000000, 0.73544620, 0.00000000, -0.67758310, 0.04702233, 2.13680400, 0.86363520, 0.07635925, 0.99563350, -0.08568089, 0.51924490, -0.08568089, -0.85031940, 0.12121240, 1.82952200, 1.11150700, 0.73729680, 0.47257810, 0.85084340, -0.23896400, 0.85084340, -0.46793370, -0.12574530, 1.69045600, 0.84419540, -0.24552220, -0.04666677, 0.97750440, 0.18837160, 0.97750440, -0.09487708, 1.82069100, 
-0.10358680, 1.81969600, 1.10278200, 0.00000000, 1.00000000, 0.00000000, 0.70397150, 0.00000000, -0.71022840, 0.04743295, 2.13519600, 0.84693090, 0.07750960, 0.99566070, -0.08297676, 0.48894640, -0.08297676, -0.86835860, 0.12580790, 1.82466700, 1.09996400, 0.74994700, 0.49499300, 0.82837780, -0.25488210, 0.82837780, -0.49882430, -0.12805250, 1.68863000, 0.83058570, -0.29907630, -0.00615690, 0.97944300, 0.19059910, 0.97944300, -0.06605887, 1.81969600, 
-0.09588496, 1.81806400, 1.09065500, 0.00000000, 1.00000000, 0.00000000, 0.67274610, 0.00000000, -0.73987340, 0.04770921, 2.13303900, 0.83035900, 0.07932382, 0.99554420, -0.08185848, 0.45862020, -0.08185848, -0.88485420, 0.13087390, 1.82009400, 1.09022000, 0.76748310, 0.50380830, 0.80713140, -0.25474830, 0.80713140, -0.53258050, -0.12849240, 1.68672900, 0.81548460, -0.34168040, 0.01665156, 0.98119190, 0.18634690, 0.98119190, -0.05037171, 1.81806400, 
-0.08874770, 1.81748100, 1.07851100, 0.00000000, 1.00000000, 0.00000000, 0.64150830, 0.00000000, -0.76711620, 0.04827103, 2.13084200, 0.81362320, 0.07923970, 0.99553080, -0.08082201, 0.43349510, -0.08082201, -0.89752450, 0.13620010, 1.81582500, 1.08202100, 0.77867770, 0.51732500, 0.77920480, -0.25705710, 0.77920480, -0.57163070, -0.12726060, 1.68536800, 0.79843820, -0.37773040, 0.00277480, 0.98379300, 0.16703590, 0.98379300, -0.06519492, 1.81748100, 
-0.08107066, 1.81541400, 1.06550200, 0.00000000, 1.00000000, 0.00000000, 0.60696240, 0.00000000, -0.79473070, 0.04881124, 2.12811800, 0.79672060, 0.08077402, 0.99530760, -0.08186223, 0.40936610, -0.08186223, -0.90869050, 0.14169990, 1.81262000, 1.07474100, 0.78340110, 0.53533430, 0.74504630, -0.26186760, 0.74504630, -0.61345920, -0.12440740, 1.68524300, 0.77939250, -0.41569130, 0.02964941, 0.98945410, 0.14120080, 0.98945410, -0.03229756, 1.81541400, 
-0.07370216, 1.81378900, 1.05204800, 0.00000000, 1.00000000, 0.00000000, 0.57006600, 0.00000000, -0.82159900, 0.04969501, 2.12535400, 0.77943990, 0.08217603, 0.99511330, -0.08243351, 0.38621620, -0.08243351, -0.91871740, 0.14741820, 1.81156300, 1.06768800, 0.78469340, 0.55372230, 0.70766620, -0.26708100, 0.70766620, -0.65412290, -0.12002940, 1.68736700, 0.75777350, -0.44343050, 0.04089126, 0.99419430, 0.10732180, 0.99419430, -0.00774632, 1.81378900, 
-0.06617665, 1.81295600, 1.03780100, 0.00000000, 1.00000000, 0.00000000, 0.53470250, 0.00000000, -0.84504030, 0.05102215, 2.12289600, 0.76135790, 0.08168732, 0.99514110, -0.08128999, 0.36667130, -0.08128999, -0.92679260, 0.15341820, 1.81295500, 1.05991700, 0.78332290, 0.57204540, 0.66976520, -0.27490730, 0.66976520, -0.68981230, -0.11442870, 1.69213600, 0.73424440, -0.47535850, 0.06479708, 0.99733630, 0.06035821, 0.99733630, 0.04095346, 1.81295600, 
-0.05851500, 1.81277200, 1.02267200, 0.00000000, 1.00000000, 0.00000000, 0.50307750, 0.00000000, -0.86424150, 0.05293511, 2.12089000, 0.74258190, 0.07897896, 0.99538890, -0.07881919, 0.35002850, -0.07881919, -0.93341730, 0.15939220, 1.81720000, 1.05043400, 0.78067670, 0.58684770, 0.63395580, -0.27795220, 0.63395580, -0.72169450, -0.10823350, 1.70016200, 0.70870240, -0.50431650, 0.09200073, 0.99478210, 0.00836304, 0.99478210, 0.10168030, 1.81277200, 
-0.05057340, 1.81325600, 1.00601900, 0.00000000, 1.00000000, 0.00000000, 0.47901390, 0.00000000, -0.87780740, 0.05559027, 2.11983900, 0.72291270, 0.07515252, 0.99574090, -0.07566303, 0.33512280, -0.07566303, -0.93913170, 0.16545640, 1.82450000, 1.03899600, 0.78121170, 0.59364810, 0.60712530, -0.27728860, 0.60712530, -0.74465410, -0.10170940, 1.71179400, 0.68143520, -0.53181990, 0.12499080, 0.98374100, -0.04329979, 0.98374100, 0.17429480, 1.81325600, 
-0.04249381, 1.81456200, 0.98801210, 0.00000000, 1.00000000, 0.00000000, 0.46279640, 0.00000000, -0.88646460, 0.05913798, 2.11997800, 0.70234250, 0.07194788, 0.99596560, -0.07409418, 0.32220450, -0.07409418, -0.94376600, 0.17141460, 1.83411400, 1.02498900, 0.78754820, 0.58928910, 0.58820070, -0.26522470, 0.58820070, -0.76398720, -0.09531642, 1.72680400, 0.65265600, -0.56041710, 0.15873630, 0.96371850, -0.09099388, 0.96371850, 0.25093200, 1.81456200, 
-0.03349435, 1.81576000, 0.96700220, 0.00000000, 1.00000000, 0.00000000, 0.45458640, 0.00000000, -0.89070280, 0.06371392, 2.12176700, 0.68044810, 0.06987055, 0.99615320, -0.07200946, 0.30879240, -0.07200946, -0.94839970, 0.17743870, 1.84525700, 1.00876300, 0.79604180, 0.58040550, 0.57897000, -0.25520410, 0.57897000, -0.77438020, -0.08973564, 1.74428000, 0.62260290, -0.58092520, 0.17969560, 0.93831660, -0.14113100, 0.93831660, 0.31566470, 1.81576000, 
-0.02862569, 1.81602800, 0.94878130, 0.00000000, 1.00000000, 0.00000000, 0.47229390, 0.00000000, -0.88144120, 0.06776401, 2.12276400, 0.65956380, 0.07463926, 0.99574570, -0.07364932, 0.29228710, -0.07364932, -0.95349050, 0.18328380, 1.85711200, 0.98959880, 0.79866570, 0.57741170, 0.56746800, -0.24332280, 0.56746800, -0.78662200, -0.08469777, 1.76350200, 0.59186260, -0.59838310, 0.20312420, 0.90864460, -0.17973450, 0.90864460, 0.37690940, 1.81602800, 
-0.01962564, 1.82100500, 0.92459960, 0.00000000, 1.00000000, 0.00000000, 0.48322190, 0.00000000, -0.87549810, 0.07435181, 2.12826400, 0.63506700, 0.07235980, 0.99611530, -0.06873056, 0.28261250, -0.06873056, -0.95676890, 0.18923930, 1.86880700, 0.96777540, 0.80300690, 0.57246460, 0.56274120, -0.23779060, 0.56274120, -0.79169340, -0.07969365, 1.78350500, 0.56048940, -0.61234440, 0.22893500, 0.87516870, -0.21089940, 0.87516870, 0.43543230, 1.82100500, 
-0.00973489, 1.82732500, 0.89771810, 0.00000000, 1.00000000, 0.00000000, 0.49865490, 0.00000000, -0.86680080, 0.08203894, 2.13572800, 0.60891620, 0.06816038, 0.99675800, -0.05994696, 0.27476980, -0.05994696, -0.95963980, 0.19513160, 1.87954200, 0.94333560, 0.80427130, 0.57176720, 0.56078480, -0.23904170, 0.56078480, -0.79270410, -0.07483521, 1.80336000, 0.52902310, -0.62592630, 0.25757630, 0.84229530, -0.22786500, 0.84229530, 0.48848370, 1.82732500, 
-0.00018836, 1.83262400, 0.87484530, 0.00000000, 1.00000000, 0.00000000, 0.52334540, 0.00000000, -0.85212060, 0.08927035, 2.14148400, 0.58434780, 0.06697322, 0.99693450, -0.05691708, 0.26603800, -0.05691708, -0.96228090, 0.20159210, 1.88916500, 0.91567500, 0.80416640, 0.56971070, 0.56011840, -0.22895990, 0.56011840, -0.79614350, -0.06993807, 1.82212500, 0.49736570, -0.64041820, 0.29115690, 0.81243720, -0.22673960, 0.81243720, 0.53715460, 1.83262400, 
0.01088505, 1.83990300, 0.84307940, 0.00000000, 1.00000000, 0.00000000, 0.53398510, 0.00000000, -0.84549400, 0.09846227, 2.15142300, 0.55553340, 0.06034596, 0.99779530, -0.04243732, 0.26020820, -0.04243732, -0.96461950, 0.20876830, 1.89683000, 0.88578590, 0.80903910, 0.56039020, 0.56929420, -0.22082570, 0.56929420, -0.79192220, -0.06444287, 1.83902100, 0.46545030, -0.64474320, 0.30970190, 0.79294280, -0.23046960, 0.79294280, 0.56402620, 1.83990300, 
0.02139095, 1.84653500, 0.80943250, 0.00000000, 1.00000000, 0.00000000, 0.53931800, 0.00000000, -0.84210240, 0.10784710, 2.16150800, 0.52611170, 0.05377579, 0.99848090, -0.02538584, 0.25557320, -0.02538584, -0.96645670, 0.21705320, 1.90212900, 0.85365230, 0.81609310, 0.54635340, 0.58561560, -0.21141340, 0.58561560, -0.78253380, -0.05841322, 1.85362600, 0.43359900, -0.64714590, 0.32204330, 0.78355440, -0.22745500, 0.78355440, 0.57819270, 1.84653500, 
0.03205147, 1.85185600, 0.77473070, 0.00000000, 1.00000000, 0.00000000, 0.54020270, 0.00000000, -0.84153500, 0.11728690, 2.17085600, 0.49652880, 0.04764721, 0.99884180, -0.00548066, 0.25093760, -0.00548066, -0.96798800, 0.22652210, 1.90469400, 0.81981030, 0.82332100, 0.53112020, 0.60572020, -0.20378310, 0.60572020, -0.76913950, -0.05227106, 1.86540500, 0.40212690, -0.64201960, 0.32796900, 0.78626060, -0.22113160, 0.78626060, 0.57697060, 1.85185600, 
0.04216040, 1.85633000, 0.73332690, 0.00000000, 1.00000000, 0.00000000, 0.52433130, 0.00000000, -0.85151450, 0.12743510, 2.18124900, 0.46486520, 0.03719415, 0.99872630, 0.02379372, 0.24868140, 0.02379372, -0.96829310, 0.23745680, 1.90411500, 0.78448920, 0.83350570, 0.51206400, 0.62917160, -0.19950950, 0.62917160, -0.75122550, -0.04618801, 1.87331700, 0.37150760, -0.63821160, 0.33562050, 0.78912420, -0.21118730, 0.78912420, 0.57678690, 1.85633000, 
0.05335415, 1.85681800, 0.69815190, 0.00000000, 1.00000000, 0.00000000, 0.51757850, 0.00000000, -0.85563590, 0.13619710, 2.18676400, 0.43618260, 0.03365456, 0.99792490, 0.04535669, 0.23771020, 0.04535669, -0.97027680, 0.24942800, 1.90032600, 0.74789460, 0.84030750, 0.49510990, 0.65492760, -0.19397660, 0.65492760, -0.73037200, -0.04116743, 1.87671000, 0.34272590, -0.63204870, 0.34663900, 0.79476360, -0.19453110, 0.79476360, 0.57489870, 1.85681800, 
0.06481989, 1.85464500, 0.66258060, 0.00000000, 1.00000000, 0.00000000, 0.50944100, 0.00000000, -0.86050560, 0.14460010, 2.19053900, 0.40808840, 0.03106909, 0.99688730, 0.06367907, 0.22458460, 0.06367907, -0.97237190, 0.26299680, 1.89310400, 0.71022570, 0.84830420, 0.47556660, 0.68425420, -0.19037540, 0.68425420, -0.70395600, -0.03739167, 1.87511600, 0.31629620, -0.63571630, 0.37059990, 0.79626050, -0.15785800, 0.79626050, 0.58399490, 1.85464500, 
0.07835507, 1.85313200, 0.62293200, 0.00000000, 1.00000000, 0.00000000, 0.48150050, 0.00000000, -0.87644600, 0.15379630, 2.19534600, 0.37887960, 0.02198076, 0.99586120, 0.08125423, 0.21942630, 0.08125423, -0.97224000, 0.27801310, 1.88254000, 0.67101000, 0.85685220, 0.45949820, 0.71365960, -0.19948160, 0.71365960, -0.67148920, -0.03488906, 1.86860300, 0.29236310, -0.65318950, 0.41502890, 0.78802300, -0.08982962, 0.78802300, 0.60905700, 1.85313200, 
0.08893160, 1.84879800, 0.58965130, 0.00000000, 1.00000000, 0.00000000, 0.46699910, 0.00000000, -0.88425790, 0.16073500, 2.19678900, 0.35201880, 0.02494452, 0.99550120, 0.08429190, 0.20739210, 0.08429190, -0.97461970, 0.29397760, 1.86975000, 0.62967840, 0.86394540, 0.44666840, 0.74595140, -0.21608350, 0.74595140, -0.62997210, -0.03456424, 1.85799600, 0.27060250, -0.65770510, 0.45352270, 0.79571170, -0.00516453, 0.79571170, 0.60565360, 1.84879800, 
0.09863459, 1.84569100, 0.55829080, 0.00000000, 1.00000000, 0.00000000, 0.45080630, 0.00000000, -0.89262200, 0.16695850, 2.19817200, 0.32539900, 0.02804615, 0.99563520, 0.08168807, 0.19944410, 0.08168807, -0.97649870, 0.31024490, 1.85563700, 0.58506270, 0.86700610, 0.44539920, 0.77393520, -0.24735840, 0.77393520, -0.58295670, -0.03611313, 1.84425600, 0.25115550, -0.65927620, 0.48986880, 0.80779930, 0.09719305, 0.80779930, 0.58138950, 1.84569100, 
0.10759090, 1.84389900, 0.52729920, 0.00000000, 1.00000000, 0.00000000, 0.43280280, 0.00000000, -0.90148870, 0.17254660, 2.19979200, 0.29831430, 0.02991158, 0.99583680, 0.07862481, 0.19610380, 0.07862481, -0.97742610, 0.32649990, 1.84205800, 0.53643550, 0.86416590, 0.46056230, 0.79544460, -0.30046980, 0.79544460, -0.52629450, -0.03968432, 1.82924800, 0.23283870, -0.65166800, 0.51112700, 0.82909500, 0.20191250, 0.82909500, 0.52137600, 1.84389900, 
0.11600550, 1.84378100, 0.49579690, 0.00000000, 1.00000000, 0.00000000, 0.41334290, 0.00000000, -0.91057560, 0.17762780, 2.20251500, 0.27053300, 0.03050198, 0.99581530, 0.07885801, 0.18963720, 0.07885801, -0.97868260, 0.34183670, 1.83216500, 0.48224870, 0.86374710, 0.46981510, 0.81740400, -0.34769590, 0.81740400, -0.45930250, -0.04475453, 1.81508000, 0.21639920, -0.64582470, 0.51607350, 0.84922620, 0.30010430, 0.84922620, 0.43445650, 1.84378100, 
0.12390600, 1.84516500, 0.46476790, 0.00000000, 1.00000000, 0.00000000, 0.38999520, 0.00000000, -0.92081690, 0.18200920, 2.20641000, 0.24252330, 0.03233931, 0.99546960, 0.08247866, 0.17413990, 0.08247866, -0.98126060, 0.35559570, 1.82830900, 0.42426030, 0.86411800, 0.47527980, 0.83853390, -0.38790280, 0.83853390, -0.38261290, -0.05053315, 1.80415900, 0.20213260, -0.65047820, 0.51641060, 0.85596910, 0.37292510, 0.85596910, 0.35811170, 1.84516500, 
0.13147770, 1.84784100, 0.43414860, 0.00000000, 1.00000000, 0.00000000, 0.36117440, 0.00000000, -0.93249850, 0.18567910, 2.21141900, 0.21447580, 0.03761140, 0.99442520, 0.09178218, 0.15115780, 0.09178218, -0.98423960, 0.36691430, 1.83148000, 0.36460570, 0.87274910, 0.46432560, 0.86472010, -0.40994830, 0.86472010, -0.29017600, -0.05572586, 1.79936000, 0.19007140, -0.66389370, 0.51353880, 0.85794760, 0.40782080, 0.85794760, 0.31242350, 1.84784100, 
0.14045460, 1.85131700, 0.40028620, 0.00000000, 1.00000000, 0.00000000, 0.34016990, 0.00000000, -0.94036410, 0.18864150, 2.21849800, 0.18547520, 0.04312979, 0.99266710, 0.10673270, 0.12581530, 0.10673270, -0.98629550, 0.37441790, 1.84110200, 0.30479630, 0.88298870, 0.44721200, 0.88832630, -0.41989060, 0.88832630, -0.18592640, -0.05898044, 1.80271600, 0.17798330, -0.67938720, 0.50157920, 0.86426400, 0.42091470, 0.86426400, 0.27546090, 1.85131700, 
0.14820720, 1.85629500, 0.36886600, 0.00000000, 1.00000000, 0.00000000, 0.30511260, 0.00000000, -0.95231640, 0.19036210, 2.22632500, 0.15678440, 0.05134694, 0.99135510, 0.11505840, 0.10207590, 0.11505840, -0.98810050, 0.37862220, 1.85582400, 0.24672100, 0.89524600, 0.42676000, 0.90421960, -0.41985020, 0.90421960, -0.07818365, -0.05942175, 1.81228800, 0.16541380, -0.70381310, 0.48521130, 0.87307610, 0.42256720, 0.87307610, 0.24325980, 1.85629500, 
0.15598650, 1.86253200, 0.33734860, 0.00000000, 1.00000000, 0.00000000, 0.26707850, 0.00000000, -0.96367480, 0.19120520, 2.23543800, 0.12779340, 0.05980225, 0.99059500, 0.11814420, 0.07984599, 0.11814420, -0.98978130, 0.38047760, 1.87417200, 0.19134450, 0.90482210, 0.41306970, 0.90855560, -0.41721610, 0.90855560, 0.02138990, -0.05814908, 1.82569100, 0.15148450, -0.73218020, 0.45663060, 0.88826360, 0.40698890, 0.88826360, 0.21295040, 1.86253200, 
0.16396540, 1.87025300, 0.30429430, 0.00000000, 1.00000000, 0.00000000, 0.23223350, 0.00000000, -0.97266020, 0.19161130, 2.24603200, 0.09802781, 0.06719871, 0.99017920, 0.11863960, 0.05999755, 0.11863960, -0.99112330, 0.38038760, 1.89408200, 0.13919080, 0.91030770, 0.40785460, 0.90350410, -0.41354290, 0.90350410, 0.11252980, -0.05561739, 1.84104400, 0.13614840, -0.75962640, 0.42817500, 0.90265690, 0.38546790, 0.90265690, 0.19137680, 1.87025300, 
0.17216080, 1.87912600, 0.27014410, 0.00000000, 1.00000000, 0.00000000, 0.19711000, 0.00000000, -0.98038150, 0.19170460, 2.25761800, 0.06760326, 0.07252302, 0.99015670, 0.11681990, 0.04285594, 0.11681990, -0.99222830, 0.37890580, 1.91388100, 0.09035443, 0.91542380, 0.40117900, 0.89529780, -0.39936150, 0.89529780, 0.19736380, -0.05206101, 1.85658000, 0.11946890, -0.78562240, 0.40096720, 0.91541860, 0.36333320, 0.91541860, 0.17319900, 1.87912600, 
0.18022790, 1.88858300, 0.23581740, 0.00000000, 1.00000000, 0.00000000, 0.15884490, 0.00000000, -0.98730350, 0.19168840, 2.26955000, 0.03689872, 0.07562892, 0.99043480, 0.11361180, 0.02766393, 0.11361180, -0.99314010, 0.37691080, 1.93331000, 0.04389682, 0.91432800, 0.40479990, 0.88311040, -0.38753840, 0.88311040, 0.26444310, -0.04761828, 1.87154800, 0.10152070, -0.81025000, 0.37895910, 0.92490380, 0.34764900, 0.92490380, 0.15392630, 1.88858300, 
